Index,Code,Type,Position,Name,Pos,Class,Order,Limit1,Limit2,Limit3,Level,depend1,depend2,depend3,depend4,depend5,Area1,Area2,Area3,Cool1,Cool2,Cool3,Value1,Value2,Value3,Discount,Sell,Cash1,Cash2,Cash3,Point1,Point2,Point3,Key,AniCode,IconFile,CameraFile,OptionText,ExplainText,KeyText,Description
173,191321,1913,21,패스트 스프린트,AM,19,13,20,20,20,3,90142101,15172102,15112101,0,0,0,0,0,0,0,0,1,1.5,2,100,2,100,100,100,7500,15000,37500,0,12112100,Skill_1913,UI_Skill_Cam1,달리기 속도 증가,달리기 속도를 극대화 하는 스킬,Ctrl + 방향,구현/아이콘
174,191413,1914,13,패스트 드리블,WF,19,14,20,20,20,3,90211302,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,100,2,100,100,100,7500,15000,37500,0,13112100,Skill_1914,UI_Skill_Cam1,드리블 속도 증가,드리블 속도를 극대화 하는 스킬,Ctrl + 방향,구현
175,191533,1915,33,퍼펙트 드리블,SP,19,15,20,20,20,3,90113301,0,0,0,0,10,20,51,0,0,0,0.5,1,1.5,100,2,100,100,100,6250,12500,31250,0,13112100,Skill_1915,UI_Skill_Cam1,드리블 속도 증가,공 소유시 무적 상태가 되게 하는 스킬,Ctrl + 방향,구현
176,191610,1916,10,와이드 스크린,FW,19,16,5,11,11,3,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5,100,2,100,100,100,2000,4000,10000,0,42012100,Skill_1916,UI_Skill_Cam1,이동 속도 증가,상대방의 이동을 막거나 공을 넓게 잡는 스킬,W,구현/아이콘
177,191620,1916,20,와이드 스크린,MF,19,16,5,11,11,3,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5,100,2,100,100,100,2000,4000,10000,0,42012100,Skill_1916,UI_Skill_Cam1,이동 속도 증가,상대방의 이동을 막거나 공을 넓게 잡는 스킬,W,구현/아이콘
178,191630,1916,30,와이드 스크린,DF,19,16,5,11,11,3,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5,100,2,100,100,100,1000,2000,5000,0,42012100,Skill_1916,UI_Skill_Cam1,이동 속도 증가,상대방의 이동을 막거나 공을 넓게 잡는 스킬,W,구현/아이콘
179,191731,1917,31,패스트 스크린,SW,19,17,20,20,20,3,90113102,90233101,20223101,0,0,0,0,0,0,0,0,5,5.5,6,100,2,100,100,100,5000,10000,25000,0,42112100,Skill_1917,UI_Skill_Cam1,이동 속도 증가,상대방의 이동을 막거나 공을 넓게 잡는 스킬,W,구현/아이콘
180,191732,1917,32,패스트 스크린,CB,19,17,20,20,20,3,90113202,90233201,0,0,0,0,0,0,0,0,0,5,5.5,6,100,2,100,100,100,5000,10000,25000,0,42112100,Skill_1917,UI_Skill_Cam1,이동 속도 증가,상대방의 이동을 막거나 공을 넓게 잡는 스킬,W,구현/아이콘
181,191733,1917,33,패스트 스크린,SP,19,17,20,20,20,3,90113302,90233301,0,0,0,0,0,0,0,0,0,5,5.5,6,100,2,100,100,100,5000,10000,25000,0,42112100,Skill_1917,UI_Skill_Cam1,이동 속도 증가,상대방의 이동을 막거나 공을 넓게 잡는 스킬,W,구현/아이콘
182,191810,1918,10,패스트 터닝,FW,19,18,7,11,11,3,12111002,0,0,0,0,0,0,0,0,0,0,11,13,15,100,2,100,100,100,1000,2000,5000,0,13012104,Skill_1918,UI_Skill_Cam1,드리블 터닝 속도 증가,방향을 돌리는 드리블 행동을 빠르게 하는 스킬,자동 발동,구현
183,191820,1918,20,패스트 터닝,MF,19,18,7,11,11,3,12112002,0,0,0,0,0,0,0,0,0,0,11,13,15,100,2,100,100,100,1000,2000,5000,0,13012104,Skill_1918,UI_Skill_Cam1,드리블 터닝 속도 증가,방향을 돌리는 드리블 행동을 빠르게 하는 스킬,자동 발동,구현
184,191830,1918,30,패스트 터닝,DF,19,18,7,11,11,3,12113002,0,0,0,0,0,0,0,0,0,0,11,13,15,100,2,100,100,100,1000,2000,5000,0,13012104,Skill_1918,UI_Skill_Cam1,드리블 터닝 속도 증가,방향을 돌리는 드리블 행동을 빠르게 하는 스킬,자동 발동,구현
185,191913,1919,13,킥앤런,WF,19,19,20,20,20,3,90211301,12321301,12341301,0,0,0,0,0,50,30,10,1,2,3,100,2,100,100,100,5000,10000,25000,1,35112100,Skill_1919,UI_Skill_Cam1,볼 속도 증가,공을 앞방향으로 차고 곧바로 달려나가는 스킬,키 설정,구현
186,191923,1919,23,킥앤런,SM,19,19,20,20,20,3,90212301,0,0,0,0,0,0,0,50,30,10,1,2,3,100,2,100,100,100,5000,10000,25000,1,35112100,Skill_1919,UI_Skill_Cam1,볼 속도 증가,공을 앞방향으로 차고 곧바로 달려나가는 스킬,키 설정,구현
187,192023,1920,23,사이드 킥앤런,SM,19,20,20,20,20,3,90212301,19192301,0,0,0,0,0,0,50,30,10,1,2,3,100,2,100,100,100,6250,12500,31250,1,35122102,Skill_1920,UI_Skill_Cam1,볼 속도 증가,옆방향으로 빠진 후 차고 달려나가는 스킬,키 설정,구현
188,201110,2011,10,돌파 버티기,FW,20,11,7,11,11,3,90501002,0,0,0,0,0,0,0,0,0,0,20,50,100,100,2,100,100,100,1000,2000,5000,0,53111100,Skill_2011,UI_Skill_Cam1,버티기 성공 확률 증가,충돌시 넘어지지 않고 버텨내는 스킬,자동 발동,구현/아이콘
189,201120,2011,20,돌파 버티기,MF,20,11,7,11,11,3,90502002,0,0,0,0,0,0,0,0,0,0,20,50,100,100,2,100,100,100,1000,2000,5000,0,53111100,Skill_2011,UI_Skill_Cam1,버티기 성공 확률 증가,충돌시 넘어지지 않고 버텨내는 스킬,자동 발동,구현/아이콘
190,201130,2011,30,돌파 버티기,DF,20,11,7,11,11,3,90503002,20123001,0,0,0,0,0,0,0,0,0,20,50,100,100,2,100,100,100,1000,2000,5000,0,53111100,Skill_2011,UI_Skill_Cam1,버티기 성공 확률 증가,충돌시 넘어지지 않고 버텨내는 스킬,자동 발동,구현/아이콘
191,201230,2012,30,아이언 월,DF,20,12,7,11,11,3,90503002,0,0,0,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,2000,4000,10000,0,50110100,Skill_2012,UI_Skill_Cam1,방어 영역 증가,"레벨에 따라 슈팅, 크로스, 롱패스를 차단하는 스킬",자동 발동,구현/아이콘
192,201222,2012,22,아이언 월,CM,20,12,20,20,20,3,90142202,15152201,15172201,15112201,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,5000,10000,25000,0,50110100,Skill_2012,UI_Skill_Cam1,방어 영역 증가,"레벨에 따라 슈팅, 크로스, 롱패스를 차단하는 스킬",자동 발동,구현/아이콘
193,201223,2012,23,아이언 월,SM,20,12,20,20,20,3,90132301,0,0,0,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,5000,10000,25000,0,50110100,Skill_2012,UI_Skill_Cam1,방어 영역 증가,"레벨에 따라 슈팅, 크로스, 롱패스를 차단하는 스킬",자동 발동,구현/아이콘
194,201224,2012,24,아이언 월,DM,20,12,20,20,20,3,90142401,0,0,0,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,5000,10000,25000,0,50110100,Skill_2012,UI_Skill_Cam1,방어 영역 증가,"레벨에 따라 슈팅, 크로스, 롱패스를 차단하는 스킬",자동 발동,구현/아이콘
195,202133,2021,33,바디 푸쉬,SP,20,21,20,20,20,3,90113302,90233301,19173302,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44112100,Skill_2021,UI_Skill_Cam1,성공 확률 증가,상대방을 밀어서 방해하는 스킬,키 설정,구현 예정
196,202231,2022,31,런너 푸쉬,SW,20,22,20,20,20,3,90113102,90233101,0,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44122100,Skill_2022,UI_Skill_Cam1,성공 확률 증가,공이 없는 상대방을 밀어서 방해하는 스킬,키 설정,구현 예정
197,202324,2023,24,드리블러 푸쉬,DM,20,23,20,20,20,3,90142401,20122401,0,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44132100,Skill_2023,UI_Skill_Cam1,성공 확률 증가,공을 가진 상대방을 밀어서 방해하는 스킬,키 설정,구현 예정
198,202332,2023,32,드리블러 푸쉬,CB,20,23,20,20,20,3,90113201,12353202,14213201,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44132100,Skill_2023,UI_Skill_Cam1,성공 확률 증가,공을 가진 상대방을 밀어서 방해하는 스킬,키 설정,구현 예정
199,203133,2031,33,바디 캐치,SP,20,31,20,20,20,3,90113302,90233301,19173301,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2031,UI_Skill_Cam1,성공 확률 증가,상대방을 잡아서 방해하는 스킬,키 설정,구현 예정
200,203224,2032,24,런너 캐치,DM,20,32,20,20,20,3,90142401,20122401,20232401,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2032,UI_Skill_Cam1,성공 확률 증가,공이 없는 상대방을 잡아서 방해하는 스킬,키 설정,구현 예정
201,203300,2033,0,드리블러 캐치,-,20,33,20,20,20,3,0,0,0,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2033,UI_Skill_Cam1,성공 확률 증가,공을 가진 상대방을 잡아서 방해하는 스킬,키 설정,구현 예정
202,204132,2041,32,마운틴 블록,CB,20,41,20,20,20,3,90113201,12353201,0,0,0,15,20,51,50,30,10,2,2.2,2.4,100,2,100,100,100,7500,15000,37500,2,43112100,Skill_2041,UI_Skill_Cam1,방어 확률 증가,모든 슈팅에 대한 성공 확률 증가 효과,키 설정,-
203,204231,2042,31,다이빙 블록,SW,20,42,20,20,20,3,90113102,90233101,20223101,19173101,0,15,20,51,50,30,10,1.6,1.8,2,100,2,100,100,100,7500,15000,37500,2,43122100,Skill_2042,UI_Skill_Cam1,방어 확률 증가,모든 슈팅에 대한 성공 확률 증가 효과,키 설정,-
204,205112,2051,12,숄더 차징,CF,20,51,20,20,20,3,90211201,12321201,12331202,12341201,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2051,UI_Skill_Cam1,성공 확률 증가,공을 가진 상대방을 어깨로 밀어서 방해하는 스킬,키 설정,-
205,205121,2051,21,숄더 차징,AM,20,51,20,20,20,3,90142101,15172101,11632101,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2051,UI_Skill_Cam1,성공 확률 증가,공을 가진 상대방을 어깨로 밀어서 방해하는 스킬,키 설정,-
206,205133,2051,33,숄더 차징,SP,20,51,20,20,20,3,90113301,19153301,15183301,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2051,UI_Skill_Cam1,성공 확률 증가,공을 가진 상대방을 어깨로 밀어서 방해하는 스킬,키 설정,-
207,205211,2052,11,롤링 스톤,ST,20,52,20,20,20,3,90201102,0,0,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2052,UI_Skill_Cam1,성공 확률 증가,공이 없는 상대를 같이 구르며 방해하는 스킬,키 설정,-
208,205214,2052,14,롤링 스톤,SS,20,52,20,20,20,3,90201401,90121401,0,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2052,UI_Skill_Cam1,성공 확률 증가,공이 없는 상대를 같이 구르며 방해하는 스킬,키 설정,-
209,205311,2053,11,롤 오버,ST,20,53,20,20,20,3,90201102,20521101,0,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2053,UI_Skill_Cam1,성공 확률 증가,공이 있는 상대를 같이 구르며 방해하는 스킬,키 설정,-
210,205324,2053,24,롤 오버,DM,20,53,20,20,20,3,90142401,20122401,20232401,20322401,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,5000,10000,25000,2,10011100,Skill_2053,UI_Skill_Cam1,성공 확률 증가,공이 있는 상대를 같이 구르며 방해하는 스킬,키 설정,-
211,206131,2061,31,위치 선정,SW,20,61,20,20,20,3,0,0,0,0,0,15,15,15,0,0,0,2,3,4.5,100,0,100,100,100,5000,10000,25000,2,10011100,Skill_2061,UI_Skill_Cam1,,-,키 설정,-
212,206132,2061,32,위치 선정,CB,20,61,20,20,20,3,0,0,0,0,0,15,15,15,0,0,0,2,3,4.5,100,0,100,100,100,5000,10000,25000,2,10011100,Skill_2061,UI_Skill_Cam1,,-,키 설정,-
213,206133,2061,33,위치 선정,SP,20,61,20,20,20,3,0,0,0,0,0,15,15,15,0,0,0,2,3,4.5,100,0,100,100,100,5000,10000,25000,2,10011100,Skill_2061,UI_Skill_Cam1,,-,키 설정,-
214,801140,8011,40,롱골킥,GK,80,11,7,7,7,3,0,0,0,0,0,4,4,4,60,40,20,1,1.5,2,100,2,100,100,100,3000,5000,7000,1,0,Skill_8011,UI_Skill_Cam1,골킥 거리 증가,공을 길게 걷어 차 내는 스킬,D or F,구현/아이콘
215,801240,8012,40,타겟골킥,GK,80,12,7,7,7,3,80114001,0,0,0,0,4,4,4,60,40,20,1,2,5,100,2,100,100,100,3000,5000,7000,0,0,Skill_8012,UI_Skill_Cam1,타겟 번호 증가,원하는 방향으로 공을 차 주는 스킬,1~5입력,구현/아이콘
216,802140,8021,40,퍼펙트 디펜스,GK,80,21,7,7,7,3,80114001,80124001,0,0,0,4,4,4,300,250,120,0.1,0.2,0.3,100,2,100,100,100,3000,5000,7000,2,0,Skill_8021,UI_Skill_Cam1,스킬 사용시간 감소,무적 상태로 공을 허용하지 않는 스킬,키 설정,구현/아이콘
217,809140,8091,40,디펜스 훈련,GK,80,91,7,7,7,3,0,0,0,0,0,4,4,4,0,0,0,5,10,15,100,2,100,100,100,1000,2000,5000,0,0,Skill_8091,UI_Skill_Cam1,디펜스 확률증가,막을 확률을 상승 시켜 주는 훈련,자동 발동,구현/아이콘
218,809240,8092,40,캐치 훈련,GK,80,92,7,7,7,3,0,0,0,0,0,4,4,4,0,0,0,5,10,15,100,2,100,100,100,1000,2000,5000,0,0,Skill_8092,UI_Skill_Cam1,캐피 확률증가,잡을 확률을 상승 시켜 주는 훈련,자동 발동,구현/아이콘
219,901124,9011,24,적극적수비,DM,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,마크 비율 증가,상대방에게 붙을 때 1명 이상의 마크 효과,자동 발동,구현/아이콘
220,901131,9011,31,적극적수비,SW,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,마크 비율 증가,상대방에게 붙을 때 1명 이상의 마크 효과,자동 발동,구현/아이콘
221,901132,9011,32,적극적수비,CB,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,마크 비율 증가,상대방에게 붙을 때 1명 이상의 마크 효과,자동 발동,구현/아이콘
222,901133,9011,33,적극적수비,SP,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,마크 비율 증가,상대방에게 붙을 때 1명 이상의 마크 효과,자동 발동,구현/아이콘
223,901211,9012,11,감각 슈팅,ST,90,12,20,20,20,3,90201101,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,5000,10000,25000,0,0,Skill_9012,UI_Skill_Cam1,상대방 마크 비율 감소,상대방이 붙어도 마크가 감소되는 효과,자동 발동,구현/아이콘
224,901212,9012,12,감각 슈팅,CF,90,12,20,20,20,3,90201201,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,6250,12500,31250,0,0,Skill_9012,UI_Skill_Cam1,상대방 마크 비율 감소,상대방이 붙어도 마크가 감소되는 효과,자동 발동,구현/아이콘
225,901213,9012,13,감각 슈팅,WF,90,12,20,20,20,3,90201301,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,5000,10000,25000,0,0,Skill_9012,UI_Skill_Cam1,상대방 마크 비율 감소,상대방이 붙어도 마크가 감소되는 효과,자동 발동,구현/아이콘
226,901214,9012,14,감각 슈팅,SS,90,12,20,20,20,3,90201401,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,5000,10000,25000,0,0,Skill_9012,UI_Skill_Cam1,상대방 마크 비율 감소,상대방이 붙어도 마크가 감소되는 효과,자동 발동,구현/아이콘
227,901221,9012,21,감각 슈팅,AM,90,12,20,20,20,3,90132102,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,6250,12500,31250,0,0,Skill_9012,UI_Skill_Cam1,상대방 마크 비율 감소,상대방이 붙어도 마크가 감소되는 효과,자동 발동,구현/아이콘
228,901311,9013,11,균형 감각,ST,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,충돌시 버틸 확률 증가,충돌시 넘어지지 않고 이겨내는 효과,자동 발동,구현/아이콘
229,901314,9013,14,균형 감각,SS,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,충돌시 버틸 확률 증가,충돌시 넘어지지 않고 이겨내는 효과,자동 발동,구현/아이콘
230,901321,9013,21,균형 감각,AM,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,충돌시 버틸 확률 증가,충돌시 넘어지지 않고 이겨내는 효과,자동 발동,구현/아이콘
231,901322,9013,22,균형 감각,CM,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,충돌시 버틸 확률 증가,충돌시 넘어지지 않고 이겨내는 효과,자동 발동,구현/아이콘
232,901323,9013,23,균형 감각,SM,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,충돌시 버틸 확률 증가,충돌시 넘어지지 않고 이겨내는 효과,자동 발동,구현/아이콘
233,901421,9014,21,숨고르기,AM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,6250,12500,31250,0,0,Skill_9014,UI_Skill_Cam1,스테미너 충전 속도 증가,서있을 때 스테미너 충전 속도 증가 효과,자동 발동,구현/아이콘
234,901422,9014,22,숨고르기,CM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,6250,12500,31250,0,0,Skill_9014,UI_Skill_Cam1,스테미너 충전 속도 증가,서있을 때 스테미너 충전 속도 증가 효과,자동 발동,구현/아이콘
235,901423,9014,23,숨고르기,SM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,5000,10000,25000,0,0,Skill_9014,UI_Skill_Cam1,스테미너 충전 속도 증가,서있을 때 스테미너 충전 속도 증가 효과,자동 발동,구현/아이콘
236,901424,9014,24,숨고르기,DM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,5000,10000,25000,0,0,Skill_9014,UI_Skill_Cam1,스테미너 충전 속도 증가,서있을 때 스테미너 충전 속도 증가 효과,자동 발동,구현/아이콘
237,901533,9015,33,홀딩 릴리프,SP,90,15,20,20,20,3,0,0,0,0,0,10,15,20,0,0,0,10,30,50,100,2,100,100,100,7500,15000,37500,0,0,Skill_9015,UI_Skill_Cam1,스테미너 충전 속도 증가,서있을 때 스테미너 충전 속도 증가 효과,자동 발동,구현/아이콘
238,901631,9016,31,감각 클리어링,SW,90,16,20,20,20,3,0,0,0,0,0,10,15,20,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9016,UI_Skill_Cam1,클리어시 획득 확률 증가,클리어시 공을 획득할 확률 증가 효과,자동 발동,구현/아이콘
239,901732,9017,32,롱 클리어링,CB,90,17,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,100,2,100,100,100,7500,15000,37500,0,0,Skill_9017,UI_Skill_Cam1,클리어시 파워 증가,클리어시 공을 멀리 걷어내는 효과,자동 발동,구현/아이콘
240,902011,9020,11,숙련된 슈팅,ST,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9020,UI_Skill_Cam1,슈팅 성공 확률 증가,모든 슈팅에 대한 성공 확률 증가 효과,자동 발동,구현/아이콘
241,902012,9020,12,숙련된 슈팅,CF,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,7500,15000,37500,0,0,Skill_9020,UI_Skill_Cam1,슈팅 성공 확률 증가,모든 슈팅에 대한 성공 확률 증가 효과,자동 발동,구현/아이콘
242,902013,9020,13,숙련된 슈팅,WF,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9020,UI_Skill_Cam1,슈팅 성공 확률 증가,모든 슈팅에 대한 성공 확률 증가 효과,자동 발동,구현/아이콘
243,902014,9020,14,숙련된 슈팅,SS,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,7500,15000,37500,0,0,Skill_9020,UI_Skill_Cam1,슈팅 성공 확률 증가,모든 슈팅에 대한 성공 확률 증가 효과,자동 발동,구현/아이콘
244,902112,9021,12,볼 컨트롤,CF,90,21,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,5000,10000,25000,0,0,Skill_9021,UI_Skill_Cam1,회피 성공 확률 증가,공을 뺏기지 않을 확률 증가 효과,자동 발동,구현/아이콘
245,902113,9021,13,볼 컨트롤,WF,90,21,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,7500,15000,37500,0,0,Skill_9021,UI_Skill_Cam1,회피 성공 확률 증가,공을 뺏기지 않을 확률 증가 효과,자동 발동,구현/아이콘
246,902123,9021,23,볼 컨트롤,SM,90,21,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,5000,10000,25000,0,0,Skill_9021,UI_Skill_Cam1,회피 성공 확률 증가,공을 뺏기지 않을 확률 증가 효과,자동 발동,구현/아이콘
247,902222,9022,22,민첩한 다리,CM,90,22,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9022,UI_Skill_Cam1,스틸 성공 확률 증가,스틸시 성공 확률 증가 효과,자동 발동,구현/아이콘
248,902224,9022,24,민첩한 다리,DM,90,22,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9022,UI_Skill_Cam1,스틸 성공 확률 증가,스틸시 성공 확률 증가 효과,자동 발동,구현/아이콘
249,902331,9023,31,부드러운 슬라이딩,SW,90,23,20,20,20,3,90113102,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9023,UI_Skill_Cam1,태클 성공 확률 증가,태클시 성공 확률 증가 효과,자동 발동,구현
250,902332,9023,32,부드러운 슬라이딩,CB,90,23,20,20,20,3,90113202,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9023,UI_Skill_Cam1,태클 성공 확률 증가,태클시 성공 확률 증가 효과,자동 발동,구현
251,902333,9023,33,부드러운 슬라이딩,SP,90,23,20,20,20,3,90113302,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9023,UI_Skill_Cam1,태클 성공 확률 증가,태클시 성공 확률 증가 효과,자동 발동,구현
252,902410,9024,10,슈팅 앙상블,FW,90,24,5,10,11,3,0,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,1000,2000,5000,0,0,Skill_9024,UI_Skill_Cam1,슈팅 성공 확률 증가,패스 앙상블에 의한 슈팅 성공 확률 증가 효과,자동 발동,구현
253,902420,9024,20,슈팅 앙상블,MF,90,24,7,11,11,3,12112001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,2000,4000,10000,0,0,Skill_9024,UI_Skill_Cam1,슈팅 성공 확률 증가,패스 앙상블에 의한 슈팅 성공 확률 증가 효과,자동 발동,구현
254,902430,9024,30,슈팅 앙상블,DF,90,24,7,11,11,3,12113001,90253001,12213001,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,3000,6000,15000,0,0,Skill_9024,UI_Skill_Cam1,슈팅 성공 확률 증가,패스 앙상블에 의한 슈팅 성공 확률 증가 효과,자동 발동,구현
255,902510,9025,10,숏패스 앙상블,FW,90,25,7,11,11,3,12111001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,3000,6000,15000,0,0,Skill_9025,UI_Skill_Cam1,숏패스 능력치 적용 비율 증가,숏패스 능력치를 우리편 슈팅 확률에 추가하는 효과,자동 발동,구현/아이콘
256,902520,9025,20,숏패스 앙상블,MF,90,25,5,11,11,3,0,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,1000,2000,5000,0,0,Skill_9025,UI_Skill_Cam1,숏패스 능력치 적용 비율 증가,숏패스 능력치를 우리편 슈팅 확률에 추가하는 효과,자동 발동,구현/아이콘
257,902530,9025,30,숏패스 앙상블,DF,90,25,7,11,11,3,12113001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,2000,4000,10000,0,0,Skill_9025,UI_Skill_Cam1,숏패스 능력치 적용 비율 증가,숏패스 능력치를 우리편 슈팅 확률에 추가하는 효과,자동 발동,구현/아이콘
258,902610,9026,10,롱패스 앙상블,FW,90,26,7,11,11,3,12111001,90251001,12211001,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,2000,4000,10000,0,0,Skill_9026,UI_Skill_Cam1,롱패스 능력치 적용 비율 증가,롱패스 능력치를 우리편 슈팅 확률에 추가하는 효과,자동 발동,구현/아이콘
259,902620,9026,20,롱패스 앙상블,MF,90,26,7,11,11,3,90252001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,3000,6000,15000,0,0,Skill_9026,UI_Skill_Cam1,롱패스 능력치 적용 비율 증가,롱패스 능력치를 우리편 슈팅 확률에 추가하는 효과,자동 발동,구현/아이콘
260,902630,9026,30,롱패스 앙상블,DF,90,26,5,11,11,3,0,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,1000,2000,5000,0,0,Skill_9026,UI_Skill_Cam1,롱패스 능력치 적용 비율 증가,롱패스 능력치를 우리편 슈팅 확률에 추가하는 효과,자동 발동,구현/아이콘
261,905010,9050,10,분노,FW,90,50,5,11,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,2000,4000,10000,0,0,Skill_9050,UI_Skill_Cam1,모든 능력치 추가값 증가,2점차 이상 지고 있을 때 모든 능력치 상승 효과,자동 발동,구현/아이콘
