Index,Code,Type,Order,Design,Color,Name,Rate,Wear,Company,Gender,Brand,Divest,Limit,Exchange,Inchant,Sum,Gift,Parcel,Free,New,Event,Amount,Discount,Sell,Cash,Point,Option1,Option2,Option3,Option4,Option5,IconFile10,IconFile20,MeshFile10,MeshFile20,EnvironFile10,EnvironFile20,TextureFile11,TextureFile12,TextureFile13,TextureFile21,TextureFile22,Description
169,202130101,202,130,1,1,Holland National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D1_C1,-,Pants10_130,-,-,-,Pants11_130_D1_C1,Pants12_130_D1_C1,Pants13_130_D1_C1,-,-,[Usage] Put on / Take off an item.
170,202130201,202,130,2,1,Germany National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D2_C1,-,Pants10_130,-,-,-,Pants11_130_D2_C1,Pants12_130_D2_C1,Pants13_130_D2_C1,-,-,[Usage] Put on / Take off an item.
171,202130301,202,130,3,1,Brazil National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D3_C1,-,Pants10_130,-,-,-,Pants11_130_D3_C1,Pants12_130_D3_C1,Pants13_130_D3_C1,-,-,[Usage] Put on / Take off an item.
172,202130401,202,130,4,1,Spain National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D4_C1,-,Pants10_130,-,-,-,Pants11_130_D4_C1,Pants12_130_D4_C1,Pants13_130_D4_C1,-,-,[Usage] Put on / Take off an item.
173,202130501,202,130,5,1,Argentina National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D5_C1,-,Pants10_130,-,-,-,Pants11_130_D5_C1,Pants12_130_D5_C1,Pants13_130_D5_C1,-,-,[Usage] Put on / Take off an item.
174,202130601,202,130,6,1,Italy National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D6_C1,-,Pants10_130,-,-,-,Pants11_130_D6_C1,Pants12_130_D6_C1,Pants13_130_D6_C1,-,-,[Usage] Put on / Take off an item.
175,202130701,202,130,7,1,England National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D7_C1,-,Pants10_130,-,-,-,Pants11_130_D7_C1,Pants12_130_D7_C1,Pants13_130_D7_C1,-,-,[Usage] Put on / Take off an item.
176,202130801,202,130,8,1,France National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D8_C1,-,Pants10_130,-,-,-,Pants11_130_D8_C1,Pants12_130_D8_C1,Pants13_130_D8_C1,-,-,[Usage] Put on / Take off an item.
177,202130901,202,130,9,1,Korea National Team Pants,20,4,0,1,0,0,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,Pants12_130_D9_C1,-,Pants10_130,-,-,-,Pants11_130_D9_C1,Pants12_130_D9_C1,Pants13_130_D9_C1,-,-,[Usage] Put on / Take off an item.
178,202131101,202,131,1,1,Holland National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D1_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D1_C1,Pants21_131_D1_C1,[Usage] Put on / Take off an item.
179,202131201,202,131,2,1,Germany National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D2_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D2_C1,Pants21_131_D2_C1,[Usage] Put on / Take off an item.
180,202131301,202,131,3,1,Brazil National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D3_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D3_C1,Pants21_131_D3_C1,[Usage] Put on / Take off an item.
181,202131401,202,131,4,1,Spain National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D4_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D4_C1,Pants21_131_D4_C1,[Usage] Put on / Take off an item.
182,202131501,202,131,5,1,Argentina National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D5_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D5_C1,Pants21_131_D5_C1,[Usage] Put on / Take off an item.
183,202131601,202,131,6,1,Italy National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D6_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D6_C1,Pants21_131_D6_C1,[Usage] Put on / Take off an item.
184,202131701,202,131,7,1,England National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D7_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D7_C1,Pants21_131_D7_C1,[Usage] Put on / Take off an item.
185,202131801,202,131,8,1,France National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D8_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D8_C1,Pants21_131_D8_C1,[Usage] Put on / Take off an item.
186,202131901,202,131,9,1,Korea National Team Pants,20,4,0,2,0,205403,0,120,0,0,0,0,0,0,0,200,100,0,0,4500,0,0,0,0,0,-,Pants21_131_D9_C1,-,Pants20_131,-,-,-,-,-,Pants21_131_D9_C1,Pants21_131_D9_C1,[Usage] Put on / Take off an item.
187,203001101,203,1,1,1,Basic Hand for men,0,5,0,1,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,Glove11_1_D1_C1,-,Glove10_1,-,-,-,Glove11_1_D1_C1,Glove12_1_D1_C1,Glove13_1_D1_C1,-,-,[Usage] Put on / Take off an item.
188,203002101,203,2,1,1,Basic Hand for women,0,5,0,2,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,-,Glove21_2_D1_C1,-,Glove20_2,-,-,-,-,-,Glove21_2_D1_C1,Glove22_2_D1_C1,[Usage] Put on / Take off an item.
189,203102101,203,102,1,1,Knuckle,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1500,0,0,0,0,0,Glove11_102_D1_C1,Glove11_102_D1_C1,Glove10_102,Glove20_102,-,-,Glove11_102_D1_C1,Glove12_102_D1_C1,Glove13_102_D1_C1,Glove21_102_D1_C1,Glove22_102_D1_C1,[Usage] Put on / Take off an item.
190,203103201,203,103,2,1,Role Player Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3000,0,0,0,0,0,Glove11_103_D2_C1,Glove11_103_D2_C1,Glove10_103,Glove20_103,-,-,Glove11_103_D2_C1,Glove11_103_D2_C1,Glove11_103_D2_C1,Glove21_103_D2_C1,Glove21_103_D2_C1,[Usage] Put on / Take off an item.
191,203103202,203,103,2,2,Role Player Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3000,0,0,0,0,0,Glove11_103_D2_C2,Glove11_103_D2_C2,Glove10_103,Glove20_103,-,-,Glove11_103_D2_C2,Glove11_103_D2_C2,Glove11_103_D2_C2,Glove21_103_D2_C2,Glove21_103_D2_C2,[Usage] Put on / Take off an item.
192,203103203,203,103,2,3,Role Player Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3000,0,0,0,0,0,Glove11_103_D2_C3,Glove11_103_D2_C3,Glove10_103,Glove20_103,-,-,Glove11_103_D2_C3,Glove11_103_D2_C3,Glove11_103_D2_C3,Glove21_103_D2_C3,Glove21_103_D2_C3,[Usage] Put on / Take off an item.
193,203103204,203,103,2,4,Role Player Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3000,0,0,0,0,0,Glove11_103_D2_C4,Glove11_103_D2_C4,Glove10_103,Glove20_103,-,-,Glove11_103_D2_C4,Glove11_103_D2_C4,Glove11_103_D2_C4,Glove21_103_D2_C4,Glove21_103_D2_C4,[Usage] Put on / Take off an item.
194,203103205,203,103,2,5,Role Player Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3000,0,0,0,0,0,Glove11_103_D2_C5,Glove11_103_D2_C5,Glove10_103,Glove20_103,-,-,Glove11_103_D2_C5,Glove11_103_D2_C5,Glove11_103_D2_C5,Glove21_103_D2_C5,Glove21_103_D2_C5,[Usage] Put on / Take off an item.
195,203104101,203,104,1,1,Red Keeper Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,0,1000,3000,0,0,0,0,0,Glove11_104_D1_C1,-,Glove10_104,-,-,-,Glove11_104_D1_C1,Glove11_104_D1_C1,Glove11_104_D1_C1,-,-,[Usage] Put on / Take off an item.
196,203104102,203,104,1,2,Blue Keeper Gloves,20,5,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,0,1000,3000,0,0,0,0,0,Glove11_104_D1_C2,-,Glove10_104,-,-,-,Glove11_104_D1_C2,Glove11_104_D1_C2,Glove11_104_D1_C2,-,-,[Usage] Put on / Take off an item.
197,204001101,204,1,1,1,Basic Shoes A for Man,0,6,0,1,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes11_1_D1_C1,[Usage] Put on / Take off an item.
198,204001102,204,1,1,2,Basic Shoes B for Man,0,6,0,1,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes11_1_D1_C2,[Usage] Put on / Take off an item.
199,204001103,204,1,1,3,Basic Shoes C for Man,0,6,0,1,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes11_1_D1_C3,[Usage] Put on / Take off an item.
200,204001104,204,1,1,4,Basic Shoes D for Man,0,6,0,1,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes11_1_D1_C4,[Usage] Put on / Take off an item.
201,204002101,204,2,1,1,Basic Shoes A for Woman,0,6,0,2,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,-,Shoes21_2_D1_C1,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C1,Shoes21_2_D1_C1,[Usage] Put on / Take off an item.
202,204002102,204,2,1,2,Basic Shoes B for Woman,0,6,0,2,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,-,Shoes21_2_D1_C2,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C2,Shoes21_2_D1_C2,[Usage] Put on / Take off an item.
203,204002103,204,2,1,3,Basic Shoes C for Woman,0,6,0,2,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,-,Shoes21_2_D1_C3,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C3,Shoes21_2_D1_C3,[Usage] Put on / Take off an item.
204,204002104,204,2,1,4,Basic Shoes D for Woman,0,6,0,2,0,0,0,120,0,0,0,0,1,0,0,65535,100,2,1000,1000,0,0,0,0,0,-,Shoes21_2_D1_C4,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C4,Shoes21_2_D1_C4,[Usage] Put on / Take off an item.
205,204103101,204,103,1,1,Premium Football Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes11_103_D1_C1,[Usage] Put on / Take off an item.
206,204103102,204,103,1,2,Premium Football Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,4000,0,0,0,0,0,Shoes11_103_D1_C2,Shoes11_103_D1_C2,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D1_C2,Shoes11_103_D1_C2,Shoes11_103_D1_C2,Shoes11_103_D1_C2,Shoes11_103_D1_C2,[Usage] Put on / Take off an item.
207,204103103,204,103,1,3,Premium Football Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,4000,0,0,0,0,0,Shoes11_103_D1_C3,Shoes11_103_D1_C3,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D1_C3,Shoes11_103_D1_C3,Shoes11_103_D1_C3,Shoes11_103_D1_C3,Shoes11_103_D1_C3,[Usage] Put on / Take off an item.
208,204103201,204,103,2,1,Gold Football Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes11_103_D2_C1,[Usage] Put on / Take off an item.
209,204103202,204,103,2,2,Gold Football Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_103_D2_C2,Shoes11_103_D2_C2,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D2_C2,Shoes11_103_D2_C2,Shoes11_103_D2_C2,Shoes11_103_D2_C2,Shoes11_103_D2_C2,[Usage] Put on / Take off an item.
210,204103203,204,103,2,3,Gold Football Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_103_D2_C3,Shoes11_103_D2_C3,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D2_C3,Shoes11_103_D2_C3,Shoes11_103_D2_C3,Shoes11_103_D2_C3,Shoes11_103_D2_C3,[Usage] Put on / Take off an item.
211,204104101,204,104,1,1,Reverse Jam Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_104_D1_C1,Shoes11_104_D1_C1,Shoes10_104,Shoes20_104,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_104_D1_C1,Shoes11_104_D1_C1,Shoes11_104_D1_C1,Shoes11_104_D1_C1,Shoes11_104_D1_C1,[Usage] Put on / Take off an item.
212,204104102,204,104,1,2,Reverse Jam Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_104_D1_C2,Shoes11_104_D1_C2,Shoes10_104,Shoes20_104,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_104_D1_C2,Shoes11_104_D1_C2,Shoes11_104_D1_C2,Shoes11_104_D1_C2,Shoes11_104_D1_C2,[Usage] Put on / Take off an item.
213,204104103,204,104,1,3,Reverse Jam Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_104_D1_C3,Shoes11_104_D1_C3,Shoes10_104,Shoes20_104,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_104_D1_C3,Shoes11_104_D1_C3,Shoes11_104_D1_C3,Shoes11_104_D1_C3,Shoes11_104_D1_C3,[Usage] Put on / Take off an item.
214,204104104,204,104,1,4,Reverse Jam Shoes,20,6,0,0,0,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,3500,0,0,0,0,0,Shoes11_104_D1_C4,Shoes11_104_D1_C4,Shoes10_104,Shoes20_104,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_104_D1_C4,Shoes11_104_D1_C4,Shoes11_104_D1_C4,Shoes11_104_D1_C4,Shoes11_104_D1_C4,[Usage] Put on / Take off an item.
215,205101101,205,101,1,1,Maximum Football L.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,2200,0,0,0,0,0,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks11_101_D1_C1,[Usage] Put on / Take off an item.
216,205101102,205,101,1,2,Maximum Football L.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,2200,0,0,0,0,0,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks11_101_D1_C2,[Usage] Put on / Take off an item.
217,205101103,205,101,1,3,Maximum Football L.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,2200,0,0,0,0,0,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks11_101_D1_C3,[Usage] Put on / Take off an item.
218,205101104,205,101,1,4,Maximum Football L.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,2200,0,0,0,0,0,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks11_101_D1_C4,[Usage] Put on / Take off an item.
219,205102101,205,102,1,1,Maximum Football S.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1000,0,0,0,0,0,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks30_102_D1_C1,[Usage] Put on / Take off an item.
220,205102102,205,102,1,2,Maximum Football S.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1000,0,0,0,0,0,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks30_102_D1_C2,[Usage] Put on / Take off an item.
221,205102103,205,102,1,3,Maximum Football S.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1000,0,0,0,0,0,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks30_102_D1_C3,[Usage] Put on / Take off an item.
222,205102104,205,102,1,4,Maximum Football S.Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1000,0,0,0,0,0,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks30_102_D1_C4,[Usage] Put on / Take off an item.
223,205102201,205,102,2,1,New Max Football Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1500,0,0,0,0,0,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks30_102_D2_C1,[Usage] Put on / Take off an item.
224,205102202,205,102,2,2,New Max Football Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1500,0,0,0,0,0,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks30_102_D2_C2,[Usage] Put on / Take off an item.
225,205102203,205,102,2,3,New Max Football Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1500,0,0,0,0,0,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks30_102_D2_C3,[Usage] Put on / Take off an item.
226,205102204,205,102,2,4,New Max Football Socks,20,7,0,0,5,0,0,120,0,0,0,0,0,0,0,200,100,2,1000,1500,0,0,0,0,0,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks30_102_D2_C4,[Usage] Put on / Take off an item.
227,205103101,205,103,1,1,Holland National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D1_C1,-,Socks10_103,-,-,-,Socks11_103_D1_C1,Socks11_103_D1_C1,Socks11_103_D1_C1,-,-,[Usage] Put on / Take off an item.
228,205103201,205,103,2,1,Germany National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D2_C1,-,Socks10_103,-,-,-,Socks11_103_D2_C1,Socks11_103_D2_C1,Socks11_103_D2_C1,-,-,[Usage] Put on / Take off an item.
229,205103301,205,103,3,1,Brazil National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D3_C1,-,Socks10_103,-,-,-,Socks11_103_D3_C1,Socks11_103_D3_C1,Socks11_103_D3_C1,-,-,[Usage] Put on / Take off an item.
230,205103401,205,103,4,1,Spain National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D4_C1,-,Socks10_103,-,-,-,Socks11_103_D4_C1,Socks11_103_D4_C1,Socks11_103_D4_C1,-,-,[Usage] Put on / Take off an item.
231,205103501,205,103,5,1,Argentina National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D5_C1,-,Socks10_103,-,-,-,Socks11_103_D5_C1,Socks11_103_D5_C1,Socks11_103_D5_C1,-,-,[Usage] Put on / Take off an item.
232,205103601,205,103,6,1,Italy National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D6_C1,-,Socks10_103,-,-,-,Socks11_103_D6_C1,Socks11_103_D6_C1,Socks11_103_D6_C1,-,-,[Usage] Put on / Take off an item.
233,205103701,205,103,7,1,England National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D7_C1,-,Socks10_103,-,-,-,Socks11_103_D7_C1,Socks11_103_D7_C1,Socks11_103_D7_C1,-,-,[Usage] Put on / Take off an item.
234,205103801,205,103,8,1,France National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D8_C1,-,Socks10_103,-,-,-,Socks11_103_D8_C1,Socks11_103_D8_C1,Socks11_103_D8_C1,-,-,[Usage] Put on / Take off an item.
235,205103901,205,103,9,1,Korea National Team Socks,20,7,0,1,5,403,0,120,0,0,0,0,0,0,0,200,100,0,0,1500,0,0,0,0,0,Socks11_103_D9_C1,-,Socks10_103,-,-,-,Socks11_103_D9_C1,Socks11_103_D9_C1,Socks11_103_D9_C1,-,-,[Usage] Put on / Take off an item.
236,301101101,301,101,1,1,Ranger,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye10_101,Eye20_101,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye30_101_D1_C1,[Usage] Put on / Take off an item.
237,301101102,301,101,1,2,Ranger,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye10_101,Eye20_101,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye30_101_D1_C2,[Usage] Put on / Take off an item.
238,301101103,301,101,1,3,Ranger,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye10_101,Eye20_101,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye30_101_D1_C3,[Usage] Put on / Take off an item.
239,301101104,301,101,1,4,Ranger,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye10_101,Eye20_101,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,[Usage] Put on / Take off an item.
240,301102101,301,102,1,1,Plastic Glasses,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye10_102,Eye20_102,-,-,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,[Usage] Put on / Take off an item.
241,301102102,301,102,1,2,Plastic Glasses,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye10_102,Eye20_102,-,-,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,[Usage] Put on / Take off an item.
