Index,Code,Type,Position,Name,Pos,Class,Order,Limit1,Limit2,Limit3,Level,depend1,depend2,depend3,depend4,depend5,Area1,Area2,Area3,Cool1,Cool2,Cool3,Value1,Value2,Value3,Discount,Sell,Cash1,Cash2,Cash3,Point1,Point2,Point3,Key,AniCode,IconFile,CameraFile,OptionText,ExplainText,KeyText,Description
153,162122,1621,22,йЦяМяи ЦчьФзи,CM,15,20,26,26,26,3,90132201,16202202,17312201,0,0,102,102,102,60,45,30,0,1.5,3,100,2,100,100,100,5000,10000,25000,1,24011104,Skill_1621,UI_Skill_Cam1,гАймЦМи ААйчгьз,Цяя гАъяи чях нь гАДЕгМи,мсх гАЦсйноЦ,??
154,162124,1621,24,йЦяМяи ЦчьФзи,DM,15,20,24,24,24,3,90222401,15172401,0,0,0,102,102,102,60,45,30,0,1.5,3,100,2,100,100,100,5000,10000,25000,1,24011104,Skill_1621,UI_Skill_Cam1,гАймЦМи ААйчгьз,Цяя гАъяи чях нь гАДЕгМи,мсх гАЦсйноЦ,??
155,171124,1711,24,ФжФм згАМ,DM,17,11,22,22,22,3,90142402,15192401,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25112700,Skill_1711,UI_Skill_Cam1,гАймЦМи ААчщр,гАчщр Фжях гАъяи гАзгАМи яцсМг АгхзгоЕг зД ЦяЦЛ гАЕощ,йзЦА йАчгфМг хзо гАря A цФ D цФ F,??/???
156,171130,1711,30,ФжФм згАМ,DF,17,11,17,17,17,3,90503002,20123001,20113001,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,2000,4000,10000,0,25112700,Skill_1711,UI_Skill_Cam1,гАймЦМи ААчщр,гАчщр Фжях гАъяи гАзгАМи яцсМг АгхзгоЕг зД ЦяЦЛ гАЕощ,йзЦА йАчгфМг хзо гАря A цФ D цФ F,??/???
157,171232,1712,32,ущга гАгзгАМ,CB,17,12,26,26,26,3,90173201,15203201,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1712,UI_Skill_Cam1,гАймЦМи ААчщр,гАчщр Фжях гАъяи гАзгАМи яцсМг АгхзгоЕг зД ЦяЦЛ гАЕощ,йзЦА йАчгфМг хзо гАря A цФ D цФ F,??/???
158,171233,1712,33,ущга гАгзгАМ,SP,17,12,26,26,26,3,90153301,15203301,14023301,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1712,UI_Skill_Cam1,гАймЦМи ААчщр,гАчщр Фжях гАъяи гАзгАМи яцсМг АгхзгоЕг зД ЦяЦЛ гАЕощ,йзЦА йАчгфМг хзо гАря A цФ D цФ F,??/???
159,172131,1721,31,ФЕЦМ згАМ,SW,17,21,20,20,20,3,90163101,0,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25211700,Skill_1721,UI_Skill_Cam1,гАймЦМи ААчщр,гАйчь ФймъЦ хгАъяи гАзгАМи,йзЦА йАчгфМг хзо гАря A цФ D цФ F,??/???
160,172231,1722,31,ФЕЦМ сЦгфМ,SW,17,22,26,26,26,3,90163101,17213101,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25221800,Skill_1722,UI_Skill_Cam1,гАймЦМи ААчщр,гАйчь ФймъЦ хгАъяи гАзгАМи,йзЦА йАчгфМг хзо гАря A цФ D цФ F,??
161,173122,1731,22,ФжФм ДущМ,CM,17,31,22,22,22,3,90132201,16202202,0,0,0,50,50,50,60,45,30,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25112700,Skill_1731,UI_Skill_Cam1,гАймЦМи ААчщр,гАчщр Фжях гАъяи гАзгАМи яцсМг АгхзгоЕг зД нь гАФсь,йзЦА йАчгфМг хзо гАря A,??
162,173124,1731,24,ФжФм ДущМ,DM,17,31,24,24,24,3,90142402,15192401,17112401,0,0,50,50,50,60,45,30,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25112700,Skill_1731,UI_Skill_Cam1,гАймЦМи ААчщр,гАчщр Фжях гАъяи гАзгАМи яцсМг АгхзгоЕг зД нь гАФсь,йзЦА йАчгфМг хзо гАря A,??
163,174100,1741,0,тзФпи,-,17,41,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1741,UI_Skill_Cam1,-,Аг МЦъД чьз гАъяи нАгА йДщМп гАЦЕгяи,-,-
164,191110,1911,10,ймяъ сяМз,FW,19,11,15,15,15,3,12111002,19181001,0,0,0,0,0,0,0,0,0,0,10,20,100,2,100,100,100,1000,2000,5000,0,12022100,Skill_1911,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йсгзо щМ гАяъж гАсяМз гАЦхгшй,Shift + гАгйлгЕ,??/???
165,191120,1911,20,ймяъ сяМз,MF,19,11,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,10,20,100,2,100,100,100,1000,2000,5000,0,12022100,Skill_1911,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йсгзо щМ гАяъж гАсяМз гАЦхгшй,Shift + гАгйлгЕ,??/???
166,191130,1911,30,ймяъ сяМз,DF,19,11,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,10,20,100,2,100,100,100,1000,2000,5000,0,12022100,Skill_1911,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йсгзо щМ гАяъж гАсяМз гАЦхгшй,Shift + гАгйлгЕ,??/???
167,191224,1912,24,хогМи сяМзи,DM,19,12,20,20,20,3,90112401,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,6250,12500,31250,2,37112100,Skill_1912,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,яъж сяМз Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,нМгя гАЦсйноЦ,?? ??/???
168,191231,1912,31,хогМи сяМзи,SW,19,12,20,20,20,3,0,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,5000,10000,25000,2,37112100,Skill_1912,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,яъж сяМз Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,нМгя гАЦсйноЦ,?? ??/???
169,191232,1912,32,хогМи сяМзи,CB,19,12,20,20,20,3,0,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,5000,10000,25000,2,37112100,Skill_1912,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,яъж сяМз Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,нМгя гАЦсйноЦ,?? ??/???
170,191233,1912,33,хогМи сяМзи,SP,19,12,20,20,20,3,0,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,5000,10000,25000,2,37112100,Skill_1912,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,яъж сяМз Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,нМгя гАЦсйноЦ,?? ??/???
171,191311,1913,11,яъж згАМ гАсязи,ST,19,13,20,20,20,3,90131101,0,0,0,0,0,0,0,0,0,0,1,1.5,2,100,2,100,100,100,6250,12500,31250,0,12112100,Skill_1913,UI_Skill_Cam1,гАймЦМи Асязи гАяъж,яъж Цхгшй Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,Ctrl + гАгйлгЕ,??/???
172,191314,1913,14,яъж згАМ гАсязи,SS,19,13,20,20,20,3,90131402,0,0,0,0,0,0,0,0,0,0,1,1.5,2,100,2,100,100,100,6250,12500,31250,0,12112100,Skill_1913,UI_Skill_Cam1,гАймЦМи Асязи гАяъж,яъж Цхгшй Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,Ctrl + гАгйлгЕ,??/???
173,191321,1913,21,яъж згАМ гАсязи,AM,19,13,24,24,24,3,90142101,15172102,15112101,0,0,0,0,0,0,0,0,1,1.5,2,100,2,100,100,100,7500,15000,37500,0,12112100,Skill_1913,UI_Skill_Cam1,гАймЦМи Асязи гАяъж,яъж Цхгшй Ф АъД ЦчМгс гАяъж сФщ МДнщж хсязи,Ctrl + гАгйлгЕ,??/???
174,191413,1914,13,ЦягФши сяМзи,WF,19,14,20,20,20,3,90211302,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,100,2,100,100,100,7500,15000,37500,0,13112100,Skill_1914,UI_Skill_Cam1,гАймЦМи Асязи гАЦяФгши,яъж сяМз Ф ЦягФши ЦхгшйЕ АъД ЦчМгс гАяъж сФщ МДнщж хсязи,Ctrl + гАгйлгЕ,??
175,191533,1915,33,ЦягФши ЦЦйгри,SP,19,15,20,20,20,3,90113301,0,0,0,0,10,20,51,0,0,0,0.5,1,1.5,100,2,100,100,100,6250,12500,31250,0,13112100,Skill_1915,UI_Skill_Cam1,,Аг МЦъД чьз гАъяи нАгА йДщМп гАЦЕгяи,,??
176,191610,1916,10,млх,FW,19,16,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5,100,2,100,100,100,2000,4000,10000,0,42012100,Skill_1916,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йгхз ймяъгй нуЦъ,W,??/???
177,191620,1916,20,млх,MF,19,16,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5,100,2,100,100,100,2000,4000,10000,0,42012100,Skill_1916,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йгхз ймяъгй нуЦъ,W,??/???
178,191630,1916,30,млх,DF,19,16,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5,100,2,100,100,100,1000,2000,5000,0,42012100,Skill_1916,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йгхз ймяъгй нуЦъ,W,??/???
179,191731,1917,31,млх сяМз,SW,19,17,24,24,24,3,90113102,90233101,20223101,0,0,0,0,0,0,0,0,5,5.5,6,100,2,100,100,100,5000,10000,25000,0,42112100,Skill_1917,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йгхз ймяъгй нуЦъ хтъА гсяз,W,??/???
180,191732,1917,32,млх сяМз,CB,19,17,24,24,24,3,90113202,90233201,0,0,0,0,0,0,0,0,0,5,5.5,6,100,2,100,100,100,5000,10000,25000,0,42112100,Skill_1917,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йгхз ймяъгй нуЦъ хтъА гсяз,W,??/???
181,191733,1917,33,млх сяМз,SP,19,17,24,24,24,3,90113302,90233301,0,0,0,0,0,0,0,0,0,5,5.5,6,100,2,100,100,100,5000,10000,25000,0,42112100,Skill_1917,UI_Skill_Cam1,гАймЦМи Асязи гАмяъи,йгхз ймяъгй нуЦъ хтъА гсяз,W,??/???
182,191810,1918,10,ймФА сяМз,FW,19,18,10,10,10,3,12111002,0,0,0,0,0,0,0,0,0,0,11,13,15,100,2,100,100,100,1000,2000,5000,0,13012104,Skill_1918,UI_Skill_Cam1,гАймЦМи Асязи гАйхоМА,йсгзо зАЛ Ащ сяМз Ф Цхгшй,йзЦА йАчгфМг,??
183,191820,1918,20,ймФА сяМз,MF,19,18,10,10,10,3,12112002,0,0,0,0,0,0,0,0,0,0,11,13,15,100,2,100,100,100,1000,2000,5000,0,13012104,Skill_1918,UI_Skill_Cam1,гАймЦМи Асязи гАйхоМА,йсгзо зАЛ Ащ сяМз Ф Цхгшй,йзЦА йАчгфМг,??
184,191830,1918,30,ймФА сяМз,DF,19,18,10,10,10,3,12113002,0,0,0,0,0,0,0,0,0,0,11,13,15,100,2,100,100,100,1000,2000,5000,0,13012104,Skill_1918,UI_Skill_Cam1,гАймЦМи Асязи гАйхоМА,йсгзо зАЛ Ащ сяМз Ф Цхгшй,йзЦА йАчгфМг,??
185,191913,1919,13,гяъА Ф гЕях,WF,19,19,26,26,26,3,90211301,12321301,12341301,0,0,0,0,0,50,30,10,1,2,3,100,2,100,100,100,5000,10000,25000,1,35112100,Skill_1919,UI_Skill_Cam1,йсяМз,ймяъ сяМз хзо жях гАъяи хтъА гЦгЦМ,мсх гАЦсйноЦ,??
186,191923,1919,23,гяъА Ф гЕях,SM,19,19,22,22,22,3,90212301,0,0,0,0,0,0,0,50,30,10,1,2,3,100,2,100,100,100,5000,10000,25000,1,35112100,Skill_1919,UI_Skill_Cam1,йсяМз,ймяъ сяМз хзо жях гАъяи хтъА гЦгЦМ,мсх гАЦсйноЦ,??
187,192023,1920,23,яъАи лгДхМи Ф щя,SM,19,20,28,28,28,3,90212301,19192301,0,0,0,0,0,0,50,30,10,1,2,3,100,2,100,100,100,6250,12500,31250,1,35122102,Skill_1920,UI_Skill_Cam1,йсяМз,ймяъ сяМз хзо жях гАъяи хтъА лгДхМ,мсх гАЦсйноЦ,??
188,201110,2011,10,гАймЦА,FW,20,11,10,10,10,3,90501002,0,0,0,0,0,0,0,0,0,0,20,50,100,100,2,100,100,100,1000,2000,5000,0,53111100,Skill_2011,UI_Skill_Cam1,гАймЦМи ААлАо,АД йсчь зДо йДгщсъ Цз гАнуЦ,йзЦА йАчгфМг,??/???
189,201120,2011,20,гАймЦА,MF,20,11,10,10,10,3,90502002,0,0,0,0,0,0,0,0,0,0,20,50,100,100,2,100,100,100,1000,2000,5000,0,53111100,Skill_2011,UI_Skill_Cam1,гАймЦМи ААлАо,АД йсчь зДо йДгщсъ Цз гАнуЦ,йзЦА йАчгфМг,??/???
190,201130,2011,30,гАймЦА,DF,20,11,15,15,15,3,90503002,20123001,0,0,0,0,0,0,0,0,0,20,50,100,100,2,100,100,100,1000,2000,5000,0,53111100,Skill_2011,UI_Skill_Cam1,гАймЦМи ААлАо,АД йсчь зДо йДгщсъ Цз гАнуЦ,йзЦА йАчгфМг,??/???
191,201230,2012,30,мгфь щФАгпМ,DF,20,12,10,10,10,3,90503002,0,0,0,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,2000,4000,10000,0,50110100,Skill_2012,UI_Skill_Cam1,гАймЦМи ААощгз,уо гАйсоМо Ф гАйщгьз Ф гАйЦяМягй гАьФМАи ААнуЦ,йзЦА йАчгфМг,??/???
192,201222,2012,22,мгфь щФАгпМ,CM,20,12,26,26,26,3,90142202,15152201,15172201,15112201,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,5000,10000,25000,0,50110100,Skill_2012,UI_Skill_Cam1,гАймЦМи ААощгз,уо гАйсоМо Ф гАйщгьз Ф гАйЦяМягй гАьФМАи ААнуЦ,йзЦА йАчгфМг,??/???
193,201223,2012,23,мгфь щФАгпМ,SM,20,12,20,20,20,3,90132301,0,0,0,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,5000,10000,25000,0,50110100,Skill_2012,UI_Skill_Cam1,гАймЦМи ААощгз,уо гАйсоМо Ф гАйщгьз Ф гАйЦяМягй гАьФМАи ААнуЦ,йзЦА йАчгфМг,??/???
194,201224,2012,24,мгфь щФАгпМ,DM,20,12,20,20,20,3,90142401,0,0,0,0,10,20,51,0,0,0,0,0.1,0.2,100,2,100,100,100,5000,10000,25000,0,50110100,Skill_2012,UI_Skill_Cam1,гАймЦМи ААощгз,уо гАйсоМо Ф гАйщгьз Ф гАйЦяМягй гАьФМАи ААнуЦ,йзЦА йАчгфМг,??/???
195,202133,2021,33,ощз гАлсо,SP,20,21,26,26,26,3,90113302,90233301,19173302,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44112100,Skill_2021,UI_Skill_Cam1,ймЦМи,ощз Ф йтйМй гАнуЦ,мсх гАЦсйноЦ,?? ??
196,202231,2022,31,ощз гАягъж,SW,20,22,22,22,22,3,90113102,90233101,0,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44122100,Skill_2022,UI_Skill_Cam1,ймЦМи,ощз Ф йтйМй гАнуЦ гАпМ хмФрйЕ гАъяи,мсх гАЦсйноЦ,?? ??
197,202324,2023,24,ощз гАЦягФш,DM,20,23,22,22,22,3,90142401,20122401,0,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44132100,Skill_2023,UI_Skill_Cam1,ЦрМо ЦД гАмы,ощз Ф йтйМй гАнуЦ гАпМ хмФрйЕ гАъяи,мсх гАЦсйноЦ,?? ??
198,202332,2023,32,ощз гАЦягФш,CB,20,23,20,20,20,3,90113201,12353202,14213201,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,6250,12500,31250,2,44132100,Skill_2023,UI_Skill_Cam1,ЦрМо ЦД гАмы,ощз Ф йтйМй гАнуЦ гАпМ хмФрйЕ гАъяи,мсх гАЦсйноЦ,?? ??
199,203133,2031,33,гАйчгь гАлсо,SP,20,31,26,26,26,3,90113302,90233301,19173301,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2031,UI_Skill_Cam1,ймЦМи,Амч Ф йтйМй гАнуЦ гАЦсймФп зАЛ гАъяи,мсх гАЦсйноЦ,?? ??
200,203224,2032,24,Цсъи гАяМгжМ,DM,20,32,24,24,24,3,90142401,20122401,20232401,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2032,UI_Skill_Cam1,ймЦМи,Амч Ф йтйМй гАнуЦ гАЦсймФп зАЛ гАъяи,мсх гАЦсйноЦ,?? ??
201,203300,2033,0,Цсъи гАЦягФш,-,20,33,20,20,20,3,0,0,0,0,0,15,20,51,50,30,10,10,30,50,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2033,UI_Skill_Cam1,ймЦМи,Амч Ф йтйМй гАнуЦ гАЦсймФп зАЛ гАъяи,мсх гАЦсйноЦ,?? ??
202,204132,2041,32,уои гАлхА,CB,20,41,24,24,24,3,90113201,12353201,0,0,0,15,20,51,50,30,10,2,2.2,2.4,100,2,100,100,100,7500,15000,37500,2,43112100,Skill_2041,UI_Skill_Cam1,-,рМгои гмйЦгАМи уо гАъяи хтъА цъхя,-,-
203,204231,2042,31,уои гАшФу,SW,20,42,26,26,26,3,90113102,90233101,20223101,19173101,0,15,20,51,50,30,10,1.6,1.8,2,100,2,100,100,100,7500,15000,37500,2,43122100,Skill_2042,UI_Skill_Cam1,-,рМгои гмйЦгАМи уо гАъяи хтъА цъхя,-,-
204,205112,2051,12,тмД гАъйщ,CF,20,51,26,26,26,3,90211201,12321201,12331202,12341201,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2051,UI_Skill_Cam1,-,гЦсгъ ъйщ гААгзх гАЦсймФп зАЛ гАъяи ,-,-
205,205121,2051,21,тмД гАъйщ,AM,20,51,26,26,26,3,90142101,15172101,11632101,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2051,UI_Skill_Cam1,-,гЦсгъ ъйщ гААгзх гАЦсймФп зАЛ гАъяи ,-,-
206,205133,2051,33,тмД гАъйщ,SP,20,51,26,26,26,3,90113301,19153301,15183301,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2051,UI_Skill_Cam1,-,гЦсгъ ъйщ гААгзх гАЦсймФп зАЛ гАъяи ,-,-
207,205211,2052,11,гАуняи гАЦйомяли,ST,20,52,20,20,20,3,90201102,0,0,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2052,UI_Skill_Cam1,-,гзгчи гАнуЦ гАпМ Аг МмЦА гАъяи ,-,-
208,205214,2052,14,гАуняи гАЦйомяли,SS,20,52,22,22,22,3,90201401,90121401,0,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,6250,12500,31250,2,10011100,Skill_2052,UI_Skill_Cam1,-,гзгчи гАнуЦ гАпМ Аг МмЦА гАъяи ,-,-
209,205311,2053,11,омяли,ST,20,53,22,22,22,3,90201102,20521101,0,0,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,7500,15000,37500,2,10011100,Skill_2053,UI_Skill_Cam1,-,гзгчи гАнуЦ гАпМ Аг МмЦА гАъяи ,-,-
210,205324,2053,24,омяли,DM,20,53,28,28,28,3,90142401,20122401,20232401,20322401,0,52,52,52,60,40,20,5,10,15,100,2,100,100,100,5000,10000,25000,2,10011100,Skill_2053,UI_Skill_Cam1,-,гзгчи гАнуЦ гАпМ Аг МмЦА гАъяи ,-,-
211,206131,2061,31,Дчьи гнйМгя,SW,20,61,20,20,20,3,0,0,0,0,0,15,15,15,0,0,0,2,3,4.5,100,0,100,100,100,5000,10000,25000,2,10011100,Skill_2061,UI_Skill_Cam1,-,-,-,-
212,206132,2061,32,Дчьи гнйМгя,CB,20,61,20,20,20,3,0,0,0,0,0,15,15,15,0,0,0,2,3,4.5,100,0,100,100,100,5000,10000,25000,2,10011100,Skill_2061,UI_Skill_Cam1,-,-,-,-
213,206133,2061,33,Дчьи гнйМгя,SP,20,61,20,20,20,3,0,0,0,0,0,15,15,15,0,0,0,2,3,4.5,100,0,100,100,100,5000,10000,25000,2,10011100,Skill_2061,UI_Skill_Cam1,-,-,-,-
214,801140,8011,40,яъАи хзМои гАЦоЛ,GK,80,11,7,7,7,3,0,0,0,0,0,4,4,4,60,40,20,1,1.5,2,100,2,100,100,100,3000,5000,7000,1,0,Skill_8011,UI_Skill_Cam1,рМгои Цсгщи йсоМои гАЦяЦЛ,йсйьМз йтйМй гАъяи хзМогП,D цФ F,йЦ/цМчФДи
215,801240,8012,40,яъАи гАгзх гАЦмоо,GK,80,12,7,7,7,3,80114001,0,0,0,0,4,4,4,60,40,20,1,2,5,100,2,100,100,100,3000,5000,7000,0,0,Skill_8012,UI_Skill_Cam1,рМгои зоо гАцЕогщ,йсйьМз яъА гАъяи еАЛ гАЦъгД гАпМ йяМоЕ,1 ~ 5,йЦ/цМчФДи
216,802140,8021,40,гАощгз гАЦЦМр,GK,80,21,7,7,7,3,80114001,80124001,0,0,0,4,4,4,300,250,120,0.1,0.2,0.3,100,2,100,100,100,3000,5000,7000,2,0,Skill_8021,UI_Skill_Cam1,еДчгу Фчй гАйлЕМр,йсйьМз уо гАЕощ Цз ЕпЕ гАЦЕгяи,мсх гАЦсйноЦ,йЦ/цМчФДи
217,809140,8091,40,гАйояМх зАЛ гАощгз,GK,80,91,7,7,7,3,0,0,0,0,0,4,4,4,0,0,0,5,10,15,100,2,100,100,100,1000,2000,5000,0,0,Skill_8091,UI_Skill_Cam1,рМгои гмйЦгАМи уо гАйсоМои,йояМх АрМгои гмйЦгА уо гАяъАгй,цФйФЦгйМъМ,йЦ/цМчФДи
218,809240,8092,40,гАйояМх зАЛ гАгАйчгь,GK,80,92,7,7,7,3,0,0,0,0,0,4,4,4,0,0,0,5,10,15,100,2,100,100,100,1000,2000,5000,0,0,Skill_8092,UI_Skill_Cam1,рМгои гмйЦгАМи гЦсгъ гАъяи,йояМх АрМгои гмйЦгА гЦсгъ гАъяи,цФйФЦгйМъМ,йЦ/цМчФДи
219,901124,9011,24,ощгз щзгА,DM,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,ймЦМи,гАощгз гАчФМ МйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
220,901131,9011,31,ощгз щзгА,SW,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,ймЦМи,гАощгз гАчФМ МйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
221,901132,9011,32,ощгз щзгА,CB,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,ймЦМи,гАощгз гАчФМ МйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
222,901133,9011,33,ощгз щзгА,SP,90,11,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,100,2,100,100,100,5000,10000,25000,0,0,Skill_9011,UI_Skill_Cam1,ймЦМи,гАощгз гАчФМ МйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
223,901211,9012,11,йсоМои мсМи,ST,90,12,20,20,20,3,90201101,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,5000,10000,25000,0,0,Skill_9012,UI_Skill_Cam1,ймЦМи,"зДо гАйДгщс Цз гАнуЦ ,,, сФщ йчА Дсхи гАщяу",йзЦА йАчгфМг,??/???
224,901212,9012,12,йсоМои мсМи,CF,90,12,20,20,20,3,90201201,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,6250,12500,31250,0,0,Skill_9012,UI_Skill_Cam1,ймЦМи,"зДо гАйДгщс Цз гАнуЦ ,,, сФщ йчА Дсхи гАщяу",йзЦА йАчгфМг,??/???
225,901213,9012,13,йсоМои мсМи,WF,90,12,20,20,20,3,90201301,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,5000,10000,25000,0,0,Skill_9012,UI_Skill_Cam1,ймЦМи,"зДо гАйДгщс Цз гАнуЦ ,,, сФщ йчА Дсхи гАщяу",йзЦА йАчгфМг,??/???
226,901214,9012,14,йсоМои мсМи,SS,90,12,20,20,20,3,90201401,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,5000,10000,25000,0,0,Skill_9012,UI_Skill_Cam1,ймЦМи,"зДо гАйДгщс Цз гАнуЦ ,,, сФщ йчА Дсхи гАщяу",йзЦА йАчгфМг,??/???
227,901221,9012,21,йсоМои мсМи,AM,90,12,20,20,20,3,90132102,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,100,2,100,100,100,6250,12500,31250,0,0,Skill_9012,UI_Skill_Cam1,ймЦМи,"зДо гАйДгщс Цз гАнуЦ ,,, сФщ йчА Дсхи гАщяу",йзЦА йАчгфМг,??/???
228,901311,9013,11,гмсгс хгАйФгрД,ST,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,ймЦМи,Аг йсчь гкДга гАйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
229,901314,9013,14,гмсгс хгАйФгрД,SS,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,ймЦМи,Аг йсчь гкДга гАйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
230,901321,9013,21,гмсгс хгАйФгрД,AM,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,ймЦМи,Аг йсчь гкДга гАйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
231,901322,9013,22,гмсгс хгАйФгрД,CM,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,ймЦМи,Аг йсчь гкДга гАйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
232,901323,9013,23,гмсгс хгАйФгрД,SM,90,13,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9013,UI_Skill_Cam1,ймЦМи,Аг йсчь гкДга гАйДгщс Цз гАнуЦ,йзЦА йАчгфМг,??/???
