Code,State,Order,Rors,Hight,Direction,Description,Leg,Turn,Method,Speed,MarkType,SkillType,Path,ManActionFile,WomanActionFile,SoundCode,EffectCode,HeadwordCode,Check
21012603,21,1,2,6,3,다이렉트 런닝 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25012603,Man_Longpass_25012603,0,0,0,
21012604,21,1,2,6,4,다이렉트 런닝 슈팅,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25012604,Man_Longpass_25012604,0,0,0,
21012605,21,1,2,6,5,다이렉트 런닝 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25012605,Man_Longpass_25012605,0,0,0,
21012606,21,1,2,6,6,다이렉트 런닝 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25012606,Man_Longpass_25012606,0,0,0,
21012607,21,1,2,6,7,다이렉트 런닝 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25012607,Man_Longpass_25012607,0,0,0,
21112100,21,11,2,1,0,슬라이딩 킥,0,0,8,1.0 ,1,1111,Shoot,Man_Shoot_21112100,Man_Shoot_21112100,0,0,1111,O
21112101,21,11,2,1,1,슬라이딩 킥,0,0,8,1.0 ,1,1111,Shoot,Man_Shoot_21112101,Man_Shoot_21112101,0,0,1111,O
21112107,21,11,2,1,7,슬라이딩 킥,0,0,8,1.0 ,1,1111,Shoot,Man_Shoot_21112107,Man_Shoot_21112107,0,0,1111,O
21122100,21,12,2,1,0,캐논 발리슛,0,0,8,1.0 ,1,1112,Shoot,Man_Shoot_21122100,Man_Shoot_21122100,0,0,1112,
21122101,21,12,2,1,1,캐논 발리슛,0,0,8,1.0 ,1,1112,Shoot,Man_Shoot_21122101,Man_Shoot_21122101,0,0,1112,
21122107,21,12,2,1,7,캐논 발리슛,0,0,8,1.0 ,1,1112,Shoot,Man_Shoot_21122107,Man_Shoot_21122107,0,0,1112,
21132102,21,13,2,1,2,원터치 발리슛,0,0,8,1.0 ,1,1113,Shoot,Man_Shoot_21132102,Man_Shoot_21132102,0,0,1113, O
21132106,21,13,2,1,6,원터치 발리슛,0,0,8,1.0 ,1,1113,Shoot,Man_Shoot_21132106,Man_Shoot_21132106,0,0,1113, O
21142102,21,14,2,1,2,판타지스타,0,0,8,1.0 ,1,1114,Shoot,Man_Shoot_21142102,Man_Shoot_21142102,0,0,1114,
21142106,21,14,2,1,6,판타지스타,0,0,8,1.0 ,1,1114,Shoot,Man_Shoot_21142106,Man_Shoot_21142106,0,0,1114,
21152103,21,15,2,1,3,다이렉트 턴 킥,0,0,8,1.0 ,1,1115,Shoot,Man_Shoot_21152103,Man_Shoot_21152103,0,0,1115,
21152104,21,15,2,1,4,다이렉트 턴 킥,0,0,8,1.0 ,1,1115,Shoot,Man_Shoot_21152104,Man_Shoot_21152104,0,0,1115,
21152105,21,15,2,1,5,다이렉트 턴 킥,0,0,8,1.0 ,1,1115,Shoot,Man_Shoot_21152105,Man_Shoot_21152105,0,0,1115,
21212200,21,21,2,2,0,슬립다운 킥,0,0,8,1.0 ,1,1121,Shoot,Man_Shoot_21212200,Man_Shoot_21212200,0,0,1121,O
21212201,21,21,2,2,1,슬립다운 킥,0,0,8,1.0 ,1,1121,Shoot,Man_Shoot_21212201,Man_Shoot_21212201,0,0,1121,O
21212207,21,21,2,2,7,슬립다운 킥,0,0,8,1.0 ,1,1121,Shoot,Man_Shoot_21212207,Man_Shoot_21212207,0,0,1121,O
21222200,21,22,2,2,0,파워 발리슛,0,0,8,1.0 ,1,1122,Shoot,Man_Shoot_21222200,Man_Shoot_21222200,0,0,1122,
21222201,21,22,2,2,1,파워 발리슛,0,0,8,1.0 ,1,1122,Shoot,Man_Shoot_21222201,Man_Shoot_21222201,0,0,1122,
21222207,21,22,2,2,7,파워 발리슛,0,0,8,1.0 ,1,1122,Shoot,Man_Shoot_21222207,Man_Shoot_21222207,0,0,1122,
21322302,21,32,2,3,2,시저스 킥,0,0,8,1.0 ,1,1132,Shoot,Man_Shoot_21322302,Man_Shoot_21322302,0,0,1132, O
21322306,21,32,2,3,6,시저스 킥,0,0,8,1.0 ,1,1132,Shoot,Man_Shoot_21322306,Man_Shoot_21322306,0,0,1132, O
21332300,21,33,2,3,0,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21332300,Man_Shoot_21332300,0,0,1133, O
21332301,21,33,2,3,1,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21332301,Man_Shoot_21332301,0,0,1133, O
21332307,21,33,2,3,7,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21332307,Man_Shoot_21332307,0,0,1133, O
21332400,21,33,2,4,0,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21332400,Man_Shoot_21332400,0,0,1133, O
21332401,21,33,2,4,1,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21332401,Man_Shoot_21332401,0,0,1133, O
21332407,21,33,2,4,7,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21332407,Man_Shoot_21332407,0,0,1133, O
21342300,21,34,2,3,0,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21342300,Man_Shoot_21342300,0,0,1134, O
21342301,21,34,2,3,1,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21342301,Man_Shoot_21342301,0,0,1134, O
21342307,21,34,2,3,7,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21342307,Man_Shoot_21342307,0,0,1134, O
21342400,21,34,2,4,0,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21342400,Man_Shoot_21342400,0,0,1134, O
21342401,21,34,2,4,1,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21342401,Man_Shoot_21342401,0,0,1134, O 
21342407,21,34,2,4,7,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21342407,Man_Shoot_21342407,0,0,1134, O
21422403,21,42,2,4,3,에드밀손 킥,0,0,8,1.0 ,1,1142,Shoot,Man_Shoot_21422403,Man_Shoot_21422403,0,0,1142, O
21422404,21,42,2,4,4,에드밀손 킥,0,0,8,1.0 ,1,1142,Shoot,Man_Shoot_21422404,Man_Shoot_21422404,0,0,1142, O
21422405,21,42,2,4,5,에드밀손 킥,0,0,8,1.0 ,1,1142,Shoot,Man_Shoot_21422405,Man_Shoot_21422405,0,0,1142, O
21512500,21,51,2,5,0,헤드 트래핑 슛,0,0,8,1.0 ,1,1151,Shoot,Man_Shoot_21512500,Man_Shoot_21512500,0,0,1151,
21512501,21,51,2,5,1,헤드 트래핑 슛,0,0,8,1.0 ,1,1151,Shoot,Man_Shoot_21512501,Man_Shoot_21512501,0,0,1151,
21512507,21,51,2,5,7,헤드 트래핑 슛,0,0,8,1.0 ,1,1151,Shoot,Man_Shoot_21512507,Man_Shoot_21512507,0,0,1151,
21612600,21,61,2,6,0,스콜피온 킥,0,0,8,1.0 ,1,1161,Shoot,Man_Shoot_21612600,Man_Shoot_21612600,0,0,1161,
21612601,21,61,2,6,1,스콜피온 킥,0,0,8,1.0 ,1,1161,Shoot,Man_Shoot_21612601,Man_Shoot_21612601,0,0,1161,
21612607,21,61,2,6,7,스콜피온 킥,0,0,8,1.0 ,1,1161,Shoot,Man_Shoot_21612607,Man_Shoot_21612607,0,0,1161,
21622600,21,62,2,6,0,사이드 헤드 슛,0,0,8,1.0 ,1,1162,Shoot,Man_Shoot_21622600,Man_Shoot_21622600,0,0,1162,
21622601,21,62,2,6,1,사이드 헤드 슛,0,0,8,1.0 ,1,1162,Shoot,Man_Shoot_21622601,Man_Shoot_21622601,0,0,1162,
21622607,21,62,2,6,7,사이드 헤드 슛,0,0,8,1.0 ,1,1162,Shoot,Man_Shoot_21622607,Man_Shoot_21622607,0,0,1162,
21632603,21,63,2,6,3,섬머솔트 킥,0,0,8,1.0 ,1,1163,Shoot,Man_Shoot_21632603,Man_Shoot_21632603,0,0,1163, O
21632604,21,63,2,6,4,섬머솔트 킥,0,0,8,1.0 ,1,1163,Shoot,Man_Shoot_21632604,Man_Shoot_21632604,0,0,1163, O
21632605,21,63,2,6,5,섬머솔트 킥,0,0,8,1.0 ,1,1163,Shoot,Man_Shoot_21632605,Man_Shoot_21632605,0,0,1163, O
21712700,21,71,2,7,0,로테이트 슛,0,0,8,1.0 ,1,1171,Shoot,Man_Shoot_21712700,Man_Shoot_21712700,0,0,1171, O
21712701,21,71,2,7,1,로테이트 슛,0,0,8,1.0 ,1,1171,Shoot,Man_Shoot_21712701,Man_Shoot_21712701,0,0,1171, O
21712707,21,71,2,7,7,로테이트 슛,0,0,8,1.0 ,1,1171,Shoot,Man_Shoot_21712707,Man_Shoot_21712707,0,0,1171, O
21812800,21,81,2,8,0,플라잉 슛,0,0,8,1.0 ,1,1181,Shoot,Man_Shoot_21812800,Man_Shoot_21812800,0,0,1181,
21812801,21,81,2,8,1,플라잉 슛,0,0,8,1.0 ,1,1181,Shoot,Man_Shoot_21812801,Man_Shoot_21812801,0,0,1181,
21812807,21,81,2,8,7,플라잉 슛,0,0,8,1.0 ,1,1181,Shoot,Man_Shoot_21812807,Man_Shoot_21812807,0,0,1181,
21822800,21,82,2,8,0,백 어택,0,0,8,1.0 ,1,1182,Shoot,Man_Shoot_21822800,Man_Shoot_21822800,0,0,1182,
21822801,21,82,2,8,1,백 어택,0,0,8,1.0 ,1,1182,Shoot,Man_Shoot_21822801,Man_Shoot_21822801,0,0,1182,
21822807,21,82,2,8,7,백 어택,0,0,8,1.0 ,1,1182,Shoot,Man_Shoot_21822807,Man_Shoot_21822807,0,0,1182,
22011100,22,1,1,1,0,숏패스,0,0,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011100,Man_Shortpass_22011100,0,0,0,
22011101,22,1,1,1,1,숏패스,0,45,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011101,Man_Shortpass_22011101,0,0,0,
22011102,22,1,1,1,2,숏패스,0,90,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011102,Man_Shortpass_22011102,0,0,0,
22011103,22,1,1,1,3,숏패스,0,135,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011103,Man_Shortpass_22011103,0,0,0,
22011104,22,1,1,1,4,숏패스,0,0,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011104,Man_Shortpass_22011104,0,0,0,
22011105,22,1,1,1,5,숏패스,0,225,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011105,Man_Shortpass_22011105,0,0,0,
22011106,22,1,1,1,6,숏패스,0,270,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011106,Man_Shortpass_22011106,0,0,0,
22011107,22,1,1,1,7,숏패스,0,315,0,1.5 ,1,0,Shortpass,Man_Shortpass_22011107,Man_Shortpass_22011107,0,0,0,
22111100,22,11,1,1,0,백패스,0,0,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011100,Man_Shortpass_22011100,0,0,1511,
22111101,22,11,1,1,1,백패스,0,45,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011101,Man_Shortpass_22011101,0,0,1511,
22111102,22,11,1,1,2,백패스,0,90,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011102,Man_Shortpass_22011102,0,0,1511,
22111103,22,11,1,1,3,백패스,0,135,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011103,Man_Shortpass_22011103,0,0,1511,
22111104,22,11,1,1,4,백패스,0,0,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011104,Man_Shortpass_22011104,0,0,1511,
22111105,22,11,1,1,5,백패스,0,225,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011105,Man_Shortpass_22011105,0,0,1511,
22111106,22,11,1,1,6,백패스,0,270,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011106,Man_Shortpass_22011106,0,0,1511,
22111107,22,11,1,1,7,백패스,0,315,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22011107,Man_Shortpass_22011107,0,0,1511,
22012100,22,1,2,1,0,런닝 숏패스,0,0,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012100,Man_Shortpass_22012100,0,0,0,
22012101,22,1,2,1,1,런닝 숏패스,0,45,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012101,Man_Shortpass_22012101,0,0,0,
22012102,22,1,2,1,2,런닝 숏패스,0,90,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012102,Man_Shortpass_22012102,0,0,0,
22012103,22,1,2,1,3,런닝 숏패스,0,135,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012103,Man_Shortpass_22012103,0,0,0,
22012104,22,1,2,1,4,런닝 숏패스,0,0,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012104,Man_Shortpass_22012104,0,0,0,
22012105,22,1,2,1,5,런닝 숏패스,0,225,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012105,Man_Shortpass_22012105,0,0,0,
22012106,22,1,2,1,6,런닝 숏패스,0,270,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012106,Man_Shortpass_22012106,0,0,0,
22012107,22,1,2,1,7,런닝 숏패스,0,315,0,1.5 ,1,0,Shortpass,Man_Shortpass_22012107,Man_Shortpass_22012107,0,0,0,
22112100,22,11,2,1,0,런닝 백패스,0,0,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012100,Man_Shortpass_22012100,0,0,1511,
22112101,22,11,2,1,1,런닝 백패스,0,45,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012101,Man_Shortpass_22012101,0,0,1511,
22112102,22,11,2,1,2,런닝 백패스,0,90,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012102,Man_Shortpass_22012102,0,0,1511,
22112103,22,11,2,1,3,런닝 백패스,0,135,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012103,Man_Shortpass_22012103,0,0,1511,
22112104,22,11,2,1,4,런닝 백패스,0,0,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012104,Man_Shortpass_22012104,0,0,1511,
22112105,22,11,2,1,5,런닝 백패스,0,225,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012105,Man_Shortpass_22012105,0,0,1511,
22112106,22,11,2,1,6,런닝 백패스,0,270,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012106,Man_Shortpass_22012106,0,0,1511,
22112107,22,11,2,1,7,런닝 백패스,0,315,0,1.5 ,1,1511,Shortpass,Man_Shortpass_22012107,Man_Shortpass_22012107,0,0,1511,
23011100,23,1,1,1,0,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011100,Man_Shortpass_23011100,0,0,0,
23011101,23,1,1,1,1,다이렉트 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011101,Man_Shortpass_23011101,0,0,0,
23011102,23,1,1,1,2,다이렉트 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011102,Man_Shortpass_23011102,0,0,0,
23011103,23,1,1,1,3,다이렉트 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011103,Man_Shortpass_23011103,0,0,0,
23011104,23,1,1,1,4,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011104,Man_Shortpass_23011104,0,0,0,
23011105,23,1,1,1,5,다이렉트 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011105,Man_Shortpass_23011105,0,0,0,
23011106,23,1,1,1,6,다이렉트 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011106,Man_Shortpass_23011106,0,0,0,
23011107,23,1,1,1,7,다이렉트 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011107,Man_Shortpass_23011107,0,0,0,
23011200,23,1,1,2,0,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011200,Man_Shortpass_23011200,0,0,0,
23011201,23,1,1,2,1,다이렉트 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011201,Man_Shortpass_23011201,0,0,0,
23011202,23,1,1,2,2,다이렉트 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011202,Man_Shortpass_23011202,0,0,0,
23011203,23,1,1,2,3,다이렉트 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011203,Man_Shortpass_23011203,0,0,0,
23011204,23,1,1,2,4,다이렉트 숏패스,0,180,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011204,Man_Shortpass_23011204,0,0,0,
23011205,23,1,1,2,5,다이렉트 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011205,Man_Shortpass_23011205,0,0,0,
23011206,23,1,1,2,6,다이렉트 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011206,Man_Shortpass_23011206,0,0,0,
23011207,23,1,1,2,7,다이렉트 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011207,Man_Shortpass_23011207,0,0,0,
23011300,23,1,1,3,0,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011300,Man_Shortpass_23011300,0,0,0,
23011301,23,1,1,3,1,다이렉트 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011301,Man_Shortpass_23011301,0,0,0,
23011302,23,1,1,3,2,다이렉트 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011302,Man_Shortpass_23011302,0,0,0,
23011303,23,1,1,3,3,다이렉트 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011303,Man_Shortpass_23011303,0,0,0,
23011304,23,1,1,3,4,다이렉트 숏패스,0,180,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011304,Man_Shortpass_23011304,0,0,0,
23011305,23,1,1,3,5,다이렉트 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011305,Man_Shortpass_23011305,0,0,0,
23011306,23,1,1,3,6,다이렉트 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011306,Man_Shortpass_23011306,0,0,0,
23011307,23,1,1,3,7,다이렉트 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011307,Man_Shortpass_23011307,0,0,0,
23011400,23,1,1,4,0,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011400,Man_Shortpass_23011400,0,0,0,
23011401,23,1,1,4,1,다이렉트 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011401,Man_Shortpass_23011401,0,0,0,
23011402,23,1,1,4,2,다이렉트 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011402,Man_Shortpass_23011402,0,0,0,
23011403,23,1,1,4,3,다이렉트 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011403,Man_Shortpass_23011403,0,0,0,
23011404,23,1,1,4,4,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011404,Man_Shortpass_23011404,0,0,0,
23011405,23,1,1,4,5,다이렉트 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011405,Man_Shortpass_23011405,0,0,0,
23011406,23,1,1,4,6,다이렉트 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011406,Man_Shortpass_23011406,0,0,0,
23011407,23,1,1,4,7,다이렉트 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011407,Man_Shortpass_23011407,0,0,0,
23011500,23,1,1,5,0,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011500,Man_Shortpass_23011500,0,0,0,
23011501,23,1,1,5,1,다이렉트 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011501,Man_Shortpass_23011501,0,0,0,
23011502,23,1,1,5,2,다이렉트 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011502,Man_Shortpass_23011502,0,0,0,
23011503,23,1,1,5,3,다이렉트 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011503,Man_Shortpass_23011503,0,0,0,
23011504,23,1,1,5,4,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011504,Man_Shortpass_23011504,0,0,0,
23011505,23,1,1,5,5,다이렉트 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011505,Man_Shortpass_23011505,0,0,0,
23011506,23,1,1,5,6,다이렉트 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011506,Man_Shortpass_23011506,0,0,0,
23011507,23,1,1,5,7,다이렉트 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011507,Man_Shortpass_23011507,0,0,0,
23011600,23,1,1,6,0,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011600,Man_Shortpass_23011600,0,0,0,
23011601,23,1,1,6,1,다이렉트 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011601,Man_Shortpass_23011601,0,0,0,
23011602,23,1,1,6,2,다이렉트 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011602,Man_Shortpass_23011602,0,0,0,
23011603,23,1,1,6,3,다이렉트 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011603,Man_Shortpass_23011603,0,0,0,
23011604,23,1,1,6,4,다이렉트 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011604,Man_Shortpass_23011604,0,0,0,
23011605,23,1,1,6,5,다이렉트 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011605,Man_Shortpass_23011605,0,0,0,
23011606,23,1,1,6,6,다이렉트 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011606,Man_Shortpass_23011606,0,0,0,
23011607,23,1,1,6,7,다이렉트 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23011607,Man_Shortpass_23011607,0,0,0,
23111100,23,11,1,1,0,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411100,Man_Longpass_25411100,0,0,1519,
23111101,23,11,1,1,1,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411101,Man_Longpass_25411101,0,0,1519,
23111102,23,11,1,1,2,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411102,Man_Longpass_25411102,0,0,1519,
23111103,23,11,1,1,3,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411103,Man_Longpass_25411103,0,0,1519,
23111104,23,11,1,1,4,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411104,Man_Longpass_25411104,0,0,1519,
23111105,23,11,1,1,5,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411105,Man_Longpass_25411105,0,0,1519,
23111106,23,11,1,1,6,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411106,Man_Longpass_25411106,0,0,1519,
23111107,23,11,1,1,7,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411107,Man_Longpass_25411107,0,0,1519,
23012100,23,1,2,1,0,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012100,Man_Shortpass_23012100,0,0,0,
23012101,23,1,2,1,1,다이렉트 런닝 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012101,Man_Shortpass_23012101,0,0,0,
23012102,23,1,2,1,2,다이렉트 런닝 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012102,Man_Shortpass_23012102,0,0,0,
23012103,23,1,2,1,3,다이렉트 런닝 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012103,Man_Shortpass_23012103,0,0,0,
23012104,23,1,2,1,4,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012104,Man_Shortpass_23012104,0,0,0,
23012105,23,1,2,1,5,다이렉트 런닝 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012105,Man_Shortpass_23012105,0,0,0,
23012106,23,1,2,1,6,다이렉트 런닝 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012106,Man_Shortpass_23012106,0,0,0,
23012107,23,1,2,1,7,다이렉트 런닝 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012107,Man_Shortpass_23012107,0,0,0,
23012200,23,1,2,2,0,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012200,Man_Shortpass_23012200,0,0,0,
23012201,23,1,2,2,1,다이렉트 런닝 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012201,Man_Shortpass_23012201,0,0,0,
23012202,23,1,2,2,2,다이렉트 런닝 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012202,Man_Shortpass_23012202,0,0,0,
23012203,23,1,2,2,3,다이렉트 런닝 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012203,Man_Shortpass_23012203,0,0,0,
23012204,23,1,2,2,4,다이렉트 런닝 숏패스,0,180,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012204,Man_Shortpass_23012204,0,0,0,
23012205,23,1,2,2,5,다이렉트 런닝 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012205,Man_Shortpass_23012205,0,0,0,
23012206,23,1,2,2,6,다이렉트 런닝 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012206,Man_Shortpass_23012206,0,0,0,
23012207,23,1,2,2,7,다이렉트 런닝 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012207,Man_Shortpass_23012207,0,0,0,
23012300,23,1,2,3,0,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012300,Man_Shortpass_23012300,0,0,0,
23012301,23,1,2,3,1,다이렉트 런닝 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012301,Man_Shortpass_23012301,0,0,0,
23012302,23,1,2,3,2,다이렉트 런닝 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012302,Man_Shortpass_23012302,0,0,0,
23012303,23,1,2,3,3,다이렉트 런닝 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012303,Man_Shortpass_23012303,0,0,0,
23012304,23,1,2,3,4,다이렉트 런닝 숏패스,0,180,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012304,Man_Shortpass_23012304,0,0,0,
23012305,23,1,2,3,5,다이렉트 런닝 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012305,Man_Shortpass_23012305,0,0,0,
23012306,23,1,2,3,6,다이렉트 런닝 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012306,Man_Shortpass_23012306,0,0,0,
23012307,23,1,2,3,7,다이렉트 런닝 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012307,Man_Shortpass_23012307,0,0,0,
23012400,23,1,2,4,0,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012400,Man_Shortpass_23012400,0,0,0,
